Date,Country,Series,Value
1955-10-01,GB,Regime,0
1955-10-01,HK,CPI YoY,-0.576367779
1955-10-01,HK,Regime,0
1955-10-01,IE,CPI YoY,4.492129918
1955-10-01,IE,Regime,0
1955-10-01,IN,Levels,0.835778262
1955-10-01,IT,CPI YoY,2.64765716
1955-10-01,IT,Detrended,0
1955-10-01,IT,Levels,3.433216052
1955-10-01,IT,Regime,0
1955-10-01,JP,CPI YoY,-1.675978079
1955-10-01,JP,Detrended,-0.12
1955-10-01,JP,Levels,0.892732782
1955-10-01,JP,Regime,0
1955-10-01,LU,CPI YoY,-0.281660903
1955-10-01,LU,Regime,0
1955-10-01,NO,CPI YoY,0
1955-10-01,NO,Regime,1
1955-10-01,NZ,CPI YoY,2.501051686
1955-10-01,NZ,Detrended,-0.06
1955-10-01,NZ,Levels,2.863564134
1955-10-01,NZ,Regime,0
1955-10-01,PE,CPI YoY,4.304316992
1955-10-01,PE,Regime,0
1955-10-01,PT,CPI YoY,1.812377716
1955-10-01,PT,Regime,0
1955-10-01,SE,CPI YoY,5.594131801
1955-10-01,SE,Detrended,0.04
1955-10-01,SE,Levels,3.248173329
1955-10-01,SE,Regime,0
1955-10-01,US,CPI YoY,0.373599947
1955-10-01,US,Detrended,-0.05
1955-10-01,US,Levels,0.680048596
1955-10-01,US,Regime,0
1955-10-01,ZA,CPI YoY,2.338077581
1955-10-01,ZA,Detrended,0.01
1955-10-01,ZA,Levels,2.283019477
1955-10-01,ZA,Regime,0
1956-01-01,AR,CPI YoY,7.812499988
1956-01-01,AR,Detrended,-0.27
1956-01-01,AR,Levels,11.04478025
1956-01-01,AR,Regime,0
1956-01-01,AT,CPI YoY,4.243802215
1956-01-01,AT,Regime,0
1956-01-01,AU,CPI YoY,3.076914889
1956-01-01,AU,Detrended,-0.04
1956-01-01,AU,Levels,2.960974878
1956-01-01,AU,Regime,0
1956-01-01,BE,CPI YoY,0.949523617
1956-01-01,BE,Detrended,-0.1
1956-01-01,BE,Levels,1.423637534
1956-01-01,BE,Regime,0
1956-01-01,CA,CPI YoY,0.236408064
1956-01-01,CA,Detrended,-0.03
1956-01-01,CA,Levels,1.082896774
1956-01-01,CA,Regime,0
1956-01-01,CH,CPI YoY,0.640189041
1956-01-01,CH,Detrended,0
1956-01-01,CH,Levels,1.275451666
1956-01-01,CH,Regime,0
1956-01-01,CL,CPI YoY,77.02060222
1956-01-01,CL,Detrended,0.21
1956-01-01,CL,Levels,63.53925808
1956-01-01,CL,Regime,1
1956-01-01,DE,CPI YoY,2.398332043
1956-01-01,DE,Detrended,0
1956-01-01,DE,Levels,1.963891803
1956-01-01,DE,Regime,0
1956-01-01,DK,CPI YoY,7.097121289
1956-01-01,DK,Regime,0
1956-01-01,ES,Levels,5.91368272
1956-01-01,FR,Detrended,-0.05
1956-01-01,FR,Levels,1.334969129
1956-01-01,GB,CPI YoY,5.9633028
1956-01-01,GB,Detrended,0.06
1956-01-01,GB,Levels,4.638193474
1956-01-01,GB,Regime,0
1956-01-01,HK,CPI YoY,-0.583093398
1956-01-01,HK,Regime,0
1956-01-01,IE,CPI YoY,4.262708534
1956-01-01,IE,Regime,0
1956-01-01,IN,Levels,2.785968639
1956-01-01,IT,CPI YoY,5.188194195
1956-01-01,IT,Detrended,0.01
1956-01-01,IT,Levels,3.555788126
1956-01-01,IT,Regime,0
1956-01-01,JP,CPI YoY,-1.121496868
1956-01-01,JP,Detrended,-0.14
1956-01-01,JP,Levels,0.654294829
1956-01-01,JP,Regime,0
1956-01-01,LU,CPI YoY,0.162038639
1956-01-01,LU,Regime,0
1956-01-01,NO,CPI YoY,0.925922018
1956-01-01,NO,Regime,1
1956-01-01,NZ,CPI YoY,2.158797934
1956-01-01,NZ,Detrended,-0.05
1956-01-01,NZ,Levels,2.841919303
1956-01-01,NZ,Regime,0
1956-01-01,PE,CPI YoY,4.749912306
1956-01-01,PE,Regime,0
1956-01-01,PT,CPI YoY,2.874314526
1956-01-01,PT,Regime,0
1956-01-01,SE,CPI YoY,6.323530288
1956-01-01,SE,Detrended,0.02
1956-01-01,SE,Levels,3.664680453
1956-01-01,SE,Regime,0
1956-01-01,US,CPI YoY,0.374532783
1956-01-01,US,Detrended,-0.04
1956-01-01,US,Levels,1.000280999
1956-01-01,US,Regime,0
1956-01-01,ZA,CPI YoY,1.7632797
1956-01-01,ZA,Detrended,0
1956-01-01,ZA,Levels,2.273293656
1956-01-01,ZA,Regime,0
1956-04-01,AR,CPI YoY,13.84615384
1956-04-01,AR,Detrended,-0.28
1956-04-01,AR,Levels,12.99416354
1956-04-01,AR,Regime,0
1956-04-01,AT,CPI YoY,3.864275805
1956-04-01,AT,Regime,0
1956-04-01,AU,CPI YoY,6.060604737
1956-04-01,AU,Detrended,0.03
1956-04-01,AU,Levels,3.243191656
1956-04-01,AU,Regime,0
1956-04-01,BE,CPI YoY,3.19472432
1956-04-01,BE,Detrended,-0.1
1956-04-01,BE,Levels,1.715873884
1956-04-01,BE,Regime,0
1956-04-01,CA,CPI YoY,0.472813375
1956-04-01,CA,Detrended,-0.02
1956-04-01,CA,Levels,1.404311595
1956-04-01,CA,Regime,0
1956-04-01,CH,CPI YoY,1.414199851
1956-04-01,CH,Detrended,-0.01
1956-04-01,CH,Levels,1.415371961
1956-04-01,CH,Regime,0
1956-04-01,CL,CPI YoY,55.5847569
1956-04-01,CL,Detrended,-0.01
1956-04-01,CL,Levels,59.65954494
1956-04-01,CL,Regime,1
1956-04-01,DE,CPI YoY,3.6610868
1956-04-01,DE,Detrended,0
1956-04-01,DE,Levels,2.126970604
1956-04-01,DE,Regime,0
1956-04-01,DK,CPI YoY,6.582417002
1956-04-01,DK,Regime,0
1956-04-01,ES,Levels,6.766924663
1956-04-01,FR,Detrended,-0.02
1956-04-01,FR,Levels,1.970244287
1956-04-01,GB,CPI YoY,6.818180399
1956-04-01,GB,Detrended,0.06
1956-04-01,GB,Levels,4.6414284
1956-04-01,GB,Regime,0
1956-04-01,HK,CPI YoY,3.283577874
1956-04-01,HK,Regime,0
1956-04-01,IE,CPI YoY,5.409374656
1956-04-01,IE,Regime,0
1956-04-01,IN,Detrended,-0.12
1956-04-01,IN,Levels,4.500466586
1956-04-01,IT,CPI YoY,5.494505906
1956-04-01,IT,Detrended,-0.02
1956-04-01,IT,Levels,3.625045374
1956-04-01,IT,Regime,0
1956-04-01,JP,CPI YoY,0.375233123
1956-04-01,JP,Detrended,-0.13
1956-04-01,JP,Levels,0.567831383
1956-04-01,JP,Regime,0
1956-04-01,LU,CPI YoY,0.551354681
1956-04-01,LU,Regime,0
1956-04-01,NO,CPI YoY,4.629631406
1956-04-01,NO,Regime,1
1956-04-01,NZ,CPI YoY,2.558081651
1956-04-01,NZ,Detrended,-0.06
1956-04-01,NZ,Levels,2.866705921
1956-04-01,NZ,Regime,0
1956-04-01,PE,CPI YoY,4.726491093
1956-04-01,PE,Regime,0
1956-04-01,PT,CPI YoY,3.85591409
1956-04-01,PT,Regime,0
1956-04-01,SE,CPI YoY,6.095791154
1956-04-01,SE,Detrended,0.02
1956-04-01,SE,Levels,3.98456698
1956-04-01,SE,Regime,0
1956-04-01,US,CPI YoY,1.248442611
1956-04-01,US,Detrended,-0.03
1956-04-01,US,Levels,1.352995198
1956-04-01,US,Regime,0
1956-04-01,ZA,CPI YoY,2.299229198
1956-04-01,ZA,Detrended,-0.01
1956-04-01,ZA,Levels,2.303464037
1956-04-01,ZA,Regime,0
1956-07-01,AR,CPI YoY,15.15151515
1956-07-01,AR,Detrended,-0.41
1956-07-01,AR,Levels,15.4143321
1956-07-01,AR,Regime,0
1956-07-01,AT,CPI YoY,2.535100287
1956-07-01,AT,Regime,0
1956-07-01,AU,CPI YoY,7.575752281
1956-07-01,AU,Detrended,0.06
1956-07-01,AU,Levels,3.411699022
1956-07-01,AU,Regime,0
1956-07-01,BE,CPI YoY,2.503129432
1956-07-01,BE,Detrended,-0.09
1956-07-01,BE,Levels,1.977999496
1956-07-01,BE,Regime,0
1956-07-01,CA,CPI YoY,2.122643466
1956-07-01,CA,Detrended,-0.03
1956-07-01,CA,Levels,1.731433877
1956-07-01,CA,Regime,0
1956-07-01,CH,CPI YoY,1.929545176
1956-07-01,CH,Detrended,-0.02
1956-07-01,CH,Levels,1.540938132
1956-07-01,CH,Regime,0
1956-07-01,CL,CPI YoY,54.38596491
1956-07-01,CL,Detrended,-0.04
1956-07-01,CL,Levels,55.18213432
1956-07-01,CL,Regime,1
1956-07-01,DE,CPI YoY,2.590674547
1956-07-01,DE,Detrended,-0.01
1956-07-01,DE,Levels,2.228905604
1956-07-01,DE,Regime,0
1956-07-01,DK,CPI YoY,5.558448992
1956-07-01,DK,Regime,0
1956-07-01,ES,Levels,7.637142909
1956-07-01,FR,Detrended,0
1956-07-01,FR,Levels,2.694610757
1956-07-01,GB,CPI YoY,4.932731283
1956-07-01,GB,Detrended,0.01
1956-07-01,GB,Levels,4.557266144
1956-07-01,GB,Regime,0
1956-07-01,HK,CPI YoY,4.55840389
1956-07-01,HK,Regime,0
1956-07-01,IE,CPI YoY,4.981675762
1956-07-01,IE,Regime,0
1956-07-01,IN,Detrended,-0.09
1956-07-01,IN,Levels,5.801691964
1956-07-01,IT,CPI YoY,4.980080835
1956-07-01,IT,Detrended,-0.05
1956-07-01,IT,Levels,3.628319621
1956-07-01,IT,Regime,0
1956-07-01,JP,CPI YoY,0.375940369
1956-07-01,JP,Detrended,-0.13
1956-07-01,JP,Levels,0.588860626
1956-07-01,JP,Regime,0
1956-07-01,LU,CPI YoY,0.064764322
1956-07-01,LU,Regime,0
1956-07-01,NO,CPI YoY,5.555553424
1956-07-01,NO,Regime,1
1956-07-01,NZ,CPI YoY,4.60779682
1956-07-01,NZ,Detrended,-0.02
1956-07-01,NZ,Levels,2.919565948
1956-07-01,NZ,Regime,0
1956-07-01,PE,CPI YoY,6.106147923
1956-07-01,PE,Regime,0
1956-07-01,PT,CPI YoY,2.651788253
1956-07-01,PT,Regime,0
1956-07-01,SE,CPI YoY,4.415956398
1956-07-01,SE,Detrended,0.05
1956-07-01,SE,Levels,4.201135734
1956-07-01,SE,Regime,0
1956-07-01,US,CPI YoY,1.98757452
1956-07-01,US,Detrended,-0.02
1956-07-01,US,Levels,1.709954593
1956-07-01,US,Regime,0
1956-07-01,ZA,CPI YoY,1.917407351
1956-07-01,ZA,Detrended,0.01
1956-07-01,ZA,Levels,2.369331385
1956-07-01,ZA,Regime,0
1956-10-01,AR,CPI YoY,17.32673267
1956-10-01,AR,Detrended,-0.55
1956-10-01,AR,Levels,18.35377407
1956-10-01,AR,Regime,1
1956-10-01,AT,CPI YoY,3.335271441
1956-10-01,AT,Regime,0
1956-10-01,AU,CPI YoY,5.970148183
1956-10-01,AU,Detrended,0.04
1956-10-01,AU,Levels,3.430041901
1956-10-01,AU,Regime,0
1956-10-01,BE,CPI YoY,2.884855207
1956-10-01,BE,Detrended,-0.07
1956-10-01,BE,Levels,2.187122631
1956-10-01,BE,Regime,0
1956-10-01,CA,CPI YoY,2.582158893
1956-10-01,CA,Detrended,-0.01
1956-10-01,CA,Levels,2.03360655
1956-10-01,CA,Regime,0
1956-10-01,CH,CPI YoY,2.05540216
1956-10-01,CH,Detrended,-0.02
1956-10-01,CH,Levels,1.637990639
1956-10-01,CH,Regime,0
1956-10-01,CL,CPI YoY,44.7394297
1956-10-01,CL,Detrended,0.01
1956-10-01,CL,Levels,50.4325297
1956-10-01,CL,Regime,1
1956-10-01,DE,CPI YoY,1.840490771
1956-10-01,DE,Detrended,-0.02
1956-10-01,DE,Levels,2.27855001
1956-10-01,DE,Regime,0
1956-10-01,DK,CPI YoY,4.101263732
1956-10-01,DK,Regime,0
1956-10-01,ES,Levels,8.507680285
1956-10-01,FR,Detrended,-0.07
1956-10-01,FR,Levels,3.519837356
1956-10-01,GB,CPI YoY,3.043486763
1956-10-01,GB,Detrended,0.02
1956-10-01,GB,Levels,4.405098408
1956-10-01,GB,Regime,0
1956-10-01,HK,CPI YoY,6.376811737
1956-10-01,HK,Regime,0
1956-10-01,IE,CPI YoY,2.388333066
1956-10-01,IE,Regime,0
1956-10-01,IN,Detrended,-0.02
1956-10-01,IN,Levels,6.597293988
1956-10-01,IT,CPI YoY,4.365068248
1956-10-01,IT,Detrended,-0.01
1956-10-01,IT,Levels,3.571668318
1956-10-01,IT,Regime,0
1956-10-01,JP,CPI YoY,1.515151691
1956-10-01,JP,Detrended,-0.1
1956-10-01,JP,Levels,0.671009932
1956-10-01,JP,Regime,0
1956-10-01,LU,CPI YoY,1.51988249
1956-10-01,LU,Regime,0
1956-10-01,NO,CPI YoY,4.629627143
1956-10-01,NO,Regime,1
1956-10-01,NZ,CPI YoY,4.60779682
1956-10-01,NZ,Detrended,0.02
1956-10-01,NZ,Levels,2.9790551
1956-10-01,NZ,Regime,0
1956-10-01,PE,CPI YoY,6.283549105
1956-10-01,PE,Regime,0
1956-10-01,PT,CPI YoY,2.311071631
1956-10-01,PT,Regime,0
1956-10-01,SE,CPI YoY,3.491618259
1956-10-01,SE,Detrended,0.06
1956-10-01,SE,Levels,4.328802039
1956-10-01,SE,Regime,0
1956-10-01,US,CPI YoY,2.481387705
1956-10-01,US,Detrended,0
1956-10-01,US,Levels,2.041877062
1956-10-01,US,Regime,0
1956-10-01,ZA,CPI YoY,1.627251031
1956-10-01,ZA,Detrended,-0.04
1956-10-01,ZA,Levels,2.462875237
1956-10-01,ZA,Regime,0
1957-01-01,AR,CPI YoY,19.32367151
1957-01-01,AR,Detrended,-0.4
1957-01-01,AR,Levels,21.85834944
1957-01-01,AR,Regime,1
1957-01-01,AT,CPI YoY,1.738906271
1957-01-01,AT,Regime,0
1957-01-01,AU,CPI YoY,5.970148183
1957-01-01,AU,Detrended,0.06
1957-01-01,AU,Levels,3.303405753
1957-01-01,AU,Regime,0
1957-01-01,BE,CPI YoY,3.366339293
1957-01-01,BE,Detrended,-0.07
1957-01-01,BE,Levels,2.325611991
1957-01-01,BE,Regime,0
1957-01-01,CA,CPI YoY,3.301890446
1957-01-01,CA,Detrended,0.01
1957-01-01,CA,Levels,2.284101521
1957-01-01,CA,Regime,0
1957-01-01,CH,CPI YoY,2.137979124
1957-01-01,CH,Detrended,0
1957-01-01,CH,Levels,1.696255247
1957-01-01,CH,Regime,0
1957-01-01,CL,CPI YoY,32.58728738
1957-01-01,CL,Detrended,-0.01
1957-01-01,CL,Levels,45.73661778
1957-01-01,CL,Regime,1
1957-01-01,DE,CPI YoY,1.832993846
1957-01-01,DE,Detrended,-0.01
1957-01-01,DE,Levels,2.288377083
1957-01-01,DE,Regime,0
1957-01-01,DK,CPI YoY,4.035872222
1957-01-01,DK,Regime,0
1957-01-01,ES,Levels,9.343320166
1957-01-01,FR,CPI YoY,0.491805776
1957-01-01,FR,Detrended,-0.04
1957-01-01,FR,Levels,4.457734535
1957-01-01,FR,Regime,0
1957-01-01,GB,CPI YoY,3.896101258
1957-01-01,GB,Detrended,0.01
1957-01-01,GB,Levels,4.208113562
1957-01-01,GB,Regime,0
1957-01-01,HK,CPI YoY,6.158360679
1957-01-01,HK,Regime,0
1957-01-01,IE,CPI YoY,2.091740491
1957-01-01,IE,Regime,0
1957-01-01,IN,Detrended,0.02
1957-01-01,IN,Levels,6.885374047
1957-01-01,IT,CPI YoY,2.707927612
1957-01-01,IT,Detrended,0.01
1957-01-01,IT,Levels,3.474670602
1957-01-01,IT,Regime,0
1957-01-01,JP,CPI YoY,2.646500723
1957-01-01,JP,Detrended,-0.08
1957-01-01,JP,Levels,0.765795255
1957-01-01,JP,Regime,0
1957-01-01,LU,CPI YoY,3.294866937
1957-01-01,LU,Regime,0
1957-01-01,NO,CPI YoY,5.045875803
1957-01-01,NO,Regime,1
1957-01-01,NZ,CPI YoY,2.76301353
1957-01-01,NZ,Detrended,-0.03
1957-01-01,NZ,Levels,3.040611404
1957-01-01,NZ,Regime,0
1957-01-01,PE,CPI YoY,7.021279143
1957-01-01,PE,Regime,0
1957-01-01,PT,CPI YoY,1.1667319
1957-01-01,PT,Regime,0
1957-01-01,SE,CPI YoY,4.287692101
1957-01-01,SE,Detrended,0.07
1957-01-01,SE,Levels,4.38414212
1957-01-01,SE,Regime,0
1957-01-01,US,CPI YoY,3.358209289
1957-01-01,US,Detrended,0.01
1957-01-01,US,Levels,2.322258282
1957-01-01,US,Regime,0
1957-01-01,ZA,CPI YoY,2.135585878
1957-01-01,ZA,Detrended,-0.05
1957-01-01,ZA,Levels,2.575433155
1957-01-01,ZA,Regime,0
1957-04-01,AR,CPI YoY,21.17117117
1957-04-01,AR,Detrended,-0.26
1957-04-01,AR,Levels,25.96368495
1957-04-01,AR,Regime,1
1957-04-01,AT,CPI YoY,1.103382199
1957-04-01,AT,Regime,0
1957-04-01,AU,CPI YoY,2.857149133
1957-04-01,AU,Detrended,0.03
1957-04-01,AU,Levels,3.062377101
1957-04-01,AU,Regime,0
1957-04-01,BE,CPI YoY,2.948405427
1957-04-01,BE,Detrended,-0.04
1957-04-01,BE,Levels,2.382812147
1957-04-01,BE,Regime,0
1957-04-01,CA,CPI YoY,4.000002521
1957-04-01,CA,Detrended,0.01
1957-04-01,CA,Levels,2.461676223
1957-04-01,CA,Regime,0
1957-04-01,CH,CPI YoY,1.795175816
1957-04-01,CH,Detrended,0
1957-04-01,CH,Levels,1.709631249
1957-04-01,CH,Regime,0
1957-04-01,CL,CPI YoY,37.33108108
1957-04-01,CL,Detrended,-0.32
1957-04-01,CL,Levels,41.36047251
1957-04-01,CL,Regime,1
1957-04-01,DE,CPI YoY,1.513624026
1957-04-01,DE,Detrended,0
1957-04-01,DE,Levels,2.266479608
1957-04-01,DE,Regime,0
1957-04-01,DK,CPI YoY,1.828053996
1957-04-01,DK,Regime,0
1957-04-01,ES,Detrended,0
1957-04-01,ES,Levels,10.09438437
1957-04-01,FR,CPI YoY,0.163666951
1957-04-01,FR,Detrended,-0.05
1957-04-01,FR,Levels,5.499839688
1957-04-01,FR,Regime,0
1957-04-01,GB,CPI YoY,2.55318807
1957-04-01,GB,Detrended,0.01
1957-04-01,GB,Levels,3.975922988
1957-04-01,GB,Regime,0
1957-04-01,HK,CPI YoY,2.023123725
1957-04-01,HK,Regime,0
1957-04-01,IE,CPI YoY,2.682543475
1957-04-01,IE,Regime,0
1957-04-01,IN,Detrended,0.07
1957-04-01,IN,Levels,6.76769882
1957-04-01,IT,CPI YoY,0.284092222
1957-04-01,IT,Detrended,-0.05
1957-04-01,IT,Levels,3.364852476
1957-04-01,IT,Regime,0
1957-04-01,JP,CPI YoY,2.616822259
1957-04-01,JP,Detrended,-0.06
1957-04-01,JP,Levels,0.833272714
1957-04-01,JP,Regime,0
1957-04-01,LU,CPI YoY,4.609244999
1957-04-01,LU,Regime,0
1957-04-01,NO,CPI YoY,2.21238408
1957-04-01,NO,Regime,1
1957-04-01,NZ,CPI YoY,2.822224974
1957-04-01,NZ,Detrended,-0.01
1957-04-01,NZ,Levels,3.1159603
1957-04-01,NZ,Regime,0
1957-04-01,PE,CPI YoY,7.620260923
1957-04-01,PE,Regime,0
1957-04-01,PT,CPI YoY,-0.613669933
1957-04-01,PT,Regime,0
1957-04-01,SE,CPI YoY,3.419975086
1957-04-01,SE,Detrended,0.03
1957-04-01,SE,Levels,4.375335942
1957-04-01,SE,Regime,0
1957-04-01,US,CPI YoY,3.575830492
1957-04-01,US,Detrended,0.01
1957-04-01,US,Levels,2.528995278
1957-04-01,US,Regime,0
1957-04-01,ZA,CPI YoY,1.725914477
1957-04-01,ZA,Detrended,-0.03
1957-04-01,ZA,Levels,2.692816565
1957-04-01,ZA,Regime,0
1957-07-01,AR,CPI YoY,28.07017545
1957-07-01,AR,Detrended,-0.16
1957-07-01,AR,Levels,30.68006051
1957-07-01,AR,Regime,1
1957-07-01,AT,CPI YoY,3.864421202
1957-07-01,AT,Regime,0
1957-07-01,AU,CPI YoY,1.408460617
1957-07-01,AU,Detrended,0.04
1957-07-01,AU,Levels,2.764209891
1957-07-01,AU,Regime,0
1957-07-01,BE,CPI YoY,3.272282712
1957-07-01,BE,Detrended,-0.05
1957-07-01,BE,Levels,2.358484922
1957-07-01,BE,Regime,0
1957-07-01,CA,CPI YoY,3.233257177
1957-07-01,CA,Detrended,0.02
1957-07-01,CA,Levels,2.555277441
1957-07-01,CA,Regime,0
1957-07-01,CH,CPI YoY,1.817005552
1957-07-01,CH,Detrended,0
1957-07-01,CH,Levels,1.676443836
1957-07-01,CH,Regime,0
1957-07-01,CL,CPI YoY,40.75757576
1957-07-01,CL,Detrended,-0.16
1957-07-01,CL,Levels,37.43428103
1957-07-01,CL,Regime,1
1957-07-01,DE,CPI YoY,2.727272688
1957-07-01,DE,Detrended,0
1957-07-01,DE,Levels,2.216484374
1957-07-01,DE,Regime,0
1957-07-01,DK,CPI YoY,4.035425601
1957-07-01,DK,Regime,0
1957-07-01,ES,Detrended,0.04
1957-07-01,ES,Levels,10.71405703
1957-07-01,FR,CPI YoY,3.119867551
1957-07-01,FR,Detrended,0.02
1957-07-01,FR,Levels,6.598063383
1957-07-01,FR,Regime,0
1957-07-01,GB,CPI YoY,4.273508412
1957-07-01,GB,Detrended,0.01
1957-07-01,GB,Levels,3.715134784
1957-07-01,GB,Regime,0
1957-07-01,HK,CPI YoY,-2.452313313
1957-07-01,HK,Regime,0
1957-07-01,IE,CPI YoY,5.838569281
1957-07-01,IE,Regime,0
1957-07-01,IL,CPI YoY,6.618887015
1957-07-01,IL,Regime,0
1957-07-01,IN,Detrended,0.02
1957-07-01,IN,Levels,6.384702059
1957-07-01,IT,CPI YoY,1.518027613
1957-07-01,IT,Detrended,-0.02
1957-07-01,IT,Levels,3.262240464
1957-07-01,IT,Regime,0
1957-07-01,JP,CPI YoY,4.119850123
1957-07-01,JP,Detrended,-0.05
1957-07-01,JP,Levels,0.852334943
1957-07-01,JP,Regime,0
1957-07-01,LU,CPI YoY,6.124431051
1957-07-01,LU,Regime,0
1957-07-01,NO,CPI YoY,1.315787986
1957-07-01,NO,Regime,1
1957-07-01,NZ,CPI YoY,1.335295581
1957-07-01,NZ,Detrended,0
1957-07-01,NZ,Levels,3.214051254
1957-07-01,NZ,Regime,0
1957-07-01,PE,CPI YoY,8.111551207
1957-07-01,PE,Regime,0
1957-07-01,PT,CPI YoY,1.649499596
1957-07-01,PT,Regime,0
1957-07-01,SE,CPI YoY,4.36561902
1957-07-01,SE,Detrended,0
1957-07-01,SE,Levels,4.309610924
1957-07-01,SE,Regime,0
1957-07-01,US,CPI YoY,3.410475758
1957-07-01,US,Detrended,0
1957-07-01,US,Levels,2.650344586
1957-07-01,US,Regime,0
1957-07-01,ZA,CPI YoY,3.86552101
1957-07-01,ZA,Detrended,0
1957-07-01,ZA,Levels,2.79412011
1957-07-01,ZA,Regime,0
1957-10-01,AR,CPI YoY,29.11392405
1957-10-01,AR,Detrended,-0.17
1957-10-01,AR,Levels,35.97006825
1957-10-01,AR,Regime,1
1957-10-01,AT,CPI YoY,2.131390641
1957-10-01,AT,Regime,0
1957-10-01,AU,CPI YoY,1.408460617
1957-10-01,AU,Detrended,0
1957-10-01,AU,Levels,2.464105791
1957-10-01,AU,Regime,0
1957-10-01,BE,CPI YoY,3.045683513
1957-10-01,BE,Detrended,-0.05
1957-10-01,BE,Levels,2.258052459
1957-10-01,BE,Regime,0
1957-10-01,CA,CPI YoY,2.745996119
1957-10-01,CA,Detrended,0.01
1957-10-01,CA,Levels,2.569259031
1957-10-01,CA,Regime,0
1957-10-01,CH,CPI YoY,2.107961135
1957-10-01,CH,Detrended,0
1957-10-01,CH,Levels,1.59588731
1957-10-01,CH,Regime,0
1957-10-01,CL,CPI YoY,21.67119565
1957-10-01,CL,Detrended,-0.53
1957-10-01,CL,Levels,34.05582232
1957-10-01,CL,Regime,1
1957-10-01,DE,CPI YoY,2.309237392
1957-10-01,DE,Detrended,-0.02
1957-10-01,DE,Levels,2.134495751
1957-10-01,DE,Regime,0
1957-10-01,DK,CPI YoY,2.869657419
1957-10-01,DK,Regime,0
1957-10-01,ES,Detrended,0.05
1957-10-01,ES,Levels,11.13709796
1957-10-01,FR,CPI YoY,7.679739472
1957-10-01,FR,Detrended,-0.01
1957-10-01,FR,Levels,7.65097586
1957-10-01,FR,Regime,0
1957-10-01,GB,CPI YoY,4.641346238
1957-10-01,GB,Detrended,-0.04
1957-10-01,GB,Levels,3.41818472
1957-10-01,GB,Regime,0
1957-10-01,HK,CPI YoY,-4.63215339
1957-10-01,HK,Regime,0
1957-10-01,IE,CPI YoY,5.854912343
1957-10-01,IE,Regime,0
1957-10-01,IL,CPI YoY,5.439330544
1957-10-01,IL,Regime,0
1957-10-01,IN,Detrended,0.02
1957-10-01,IN,Levels,5.885790641
1957-10-01,IT,CPI YoY,3.517111818
1957-10-01,IT,Detrended,0
1957-10-01,IT,Levels,3.15605619
1957-10-01,IT,Regime,0
1957-10-01,JP,CPI YoY,2.425372697
1957-10-01,JP,Detrended,-0.05
1957-10-01,JP,Levels,0.819770709
1957-10-01,JP,Regime,0
1957-10-01,LU,CPI YoY,4.46752366
1957-10-01,LU,Regime,0
1957-10-01,NO,CPI YoY,2.212388245
1957-10-01,NO,Regime,1
1957-10-01,NZ,CPI YoY,1.812023126
1957-10-01,NZ,Detrended,0.01
1957-10-01,NZ,Levels,3.340896375
1957-10-01,NZ,Regime,0
1957-10-01,PE,CPI YoY,6.849033316
1957-10-01,PE,Regime,0
1957-10-01,PT,CPI YoY,2.380964661
1957-10-01,PT,Regime,0
1957-10-01,SE,CPI YoY,4.723346856
1957-10-01,SE,Detrended,-0.02
1957-10-01,SE,Levels,4.18463913
1957-10-01,SE,Regime,0
1957-10-01,US,CPI YoY,3.026634133
1957-10-01,US,Detrended,0.01
1957-10-01,US,Levels,2.685039435
1957-10-01,US,Regime,0
1957-10-01,ZA,CPI YoY,4.139624253
1957-10-01,ZA,Detrended,0
1957-10-01,ZA,Levels,2.850440024
1957-10-01,ZA,Regime,0
1958-01-01,AR,CPI YoY,23.07692308
1958-01-01,AR,Detrended,-0.22
1958-01-01,AR,Levels,41.7702014
1958-01-01,AR,Regime,1
1958-01-01,AT,CPI YoY,2.974518079
1958-01-01,AT,Regime,0
1958-01-01,AU,CPI YoY,1.408460617
1958-01-01,AU,Detrended,0.01
1958-01-01,AU,Levels,2.203708975
1958-01-01,AU,Regime,0
1958-01-01,BE,CPI YoY,2.250955747
1958-01-01,BE,Detrended,-0.06
1958-01-01,BE,Levels,2.096075139
1958-01-01,BE,Regime,0
1958-01-01,CA,CPI YoY,2.96803591
1958-01-01,CA,Detrended,0.03
1958-01-01,CA,Levels,2.514765633
1958-01-01,CA,Regime,0
1958-01-01,CH,CPI YoY,2.131732628
1958-01-01,CH,Detrended,0.02
1958-01-01,CH,Levels,1.468559089
1958-01-01,CH,Regime,0
1958-01-01,CL,CPI YoY,23.56515868
1958-01-01,CL,Detrended,-0.35
1958-01-01,CL,Levels,31.34980005
1958-01-01,CL,Regime,1
1958-01-01,DE,CPI YoY,3.099999452
1958-01-01,DE,Detrended,-0.01
1958-01-01,DE,Levels,2.02172923
1958-01-01,DE,Regime,0
1958-01-01,DK,CPI YoY,1.676246546
1958-01-01,DK,Regime,0
1958-01-01,ES,Detrended,0.06
1958-01-01,ES,Levels,11.30538773
1958-01-01,FI,CPI YoY,8.152382618
1958-01-01,FI,Regime,0
1958-01-01,FR,CPI YoY,15.00815665
1958-01-01,FR,Detrended,0.06
1958-01-01,FR,Levels,8.522341647
1958-01-01,FR,Regime,0
1958-01-01,GB,CPI YoY,3.333338579
1958-01-01,GB,Detrended,-0.02
1958-01-01,GB,Levels,3.083092298
1958-01-01,GB,Regime,0
1958-01-01,HK,CPI YoY,-4.143644327
